profile,seed,snr_db,l_value,sample_index,grid_channel_nmse_db,candan_channel_nmse_db,candan_gain_vs_grid_db,candan_residual_reduction_fraction,gate_pass,candan_minimum_zeta,candan_mean_zeta,candan_clipping_rate,grid_delay_rmse_bins,grid_delay_rmse_ns,grid_projected_spatial_rmse_bins,grid_projected_spatial_rmse,grid_joint_quarter_bin_hit,grid_joint_tenth_bin_hit,grid_delay_quarter_bin_hit,grid_spatial_quarter_bin_hit,grid_delay_tenth_bin_hit,grid_spatial_tenth_bin_hit,grid_median_delay_error_bins,grid_median_projected_spatial_error_bins,grid_median_coordinate_error_bins,candan_delay_rmse_bins,gated_candan_delay_rmse_bins,candan_delay_rmse_ns,gated_candan_delay_rmse_ns,candan_projected_spatial_rmse_bins,gated_candan_projected_spatial_rmse_bins,candan_projected_spatial_rmse,gated_candan_projected_spatial_rmse,candan_joint_quarter_bin_hit,gated_candan_joint_quarter_bin_hit,candan_joint_tenth_bin_hit,gated_candan_joint_tenth_bin_hit,candan_delay_quarter_bin_hit,gated_candan_delay_quarter_bin_hit,candan_spatial_quarter_bin_hit,gated_candan_spatial_quarter_bin_hit,candan_delay_tenth_bin_hit,gated_candan_delay_tenth_bin_hit,candan_spatial_tenth_bin_hit,gated_candan_spatial_tenth_bin_hit,candan_median_delay_error_bins,gated_candan_median_delay_error_bins,candan_median_projected_spatial_error_bins,gated_candan_median_projected_spatial_error_bins,candan_median_coordinate_error_bins,gated_candan_median_coordinate_error_bins
C,20260629,0.0,8,47,-8.369912360084795,-9.358494888816214,0.9885825287314187,0.00017356513153210518,1,0.1336425448851741,0.7307872918425041,0.375,1.3588129124256245,176.9287646387532,0.3635202257597753,0.09088005643994382,0.125,0.0,0.375,0.5,0.25,0.25,0.4968512202030979,0.23388671875,0.5337039497213872,1.4969125978706113,1.4969125978706113,194.91049451440253,194.91049451440253,0.37646578083055804,0.37646578083055804,0.09411644520763951,0.09411644520763951,0.25,0.25,0.125,0.125,0.5,0.5,0.375,0.375,0.25,0.25,0.25,0.25,0.25173554935173925,0.25173554935173925,0.4166361720479035,0.4166361720479035,0.5557089185540125,0.5557089185540125
C,20260629,0.0,8,48,-8.332485926612927,-10.03499423723133,1.7025083106184038,0.005011146554850243,1,0.34310145790286356,0.7477418909171418,0.375,1.8311155880866068,238.42650886544362,0.7633801461598044,0.1908450365399511,0.0,0.0,0.25,0.375,0.125,0.375,1.0046080003812712,0.3876953125,1.138146286352908,1.8639662642374155,1.8639662642374155,242.7039406559135,242.7039406559135,0.8551332714320184,0.8551332714320184,0.2137833178580046,0.2137833178580046,0.125,0.125,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.5046080003812661,0.5046080003812661,0.7002258456079589,0.7002258456079589,0.9594858875967511,0.9594858875967511
C,20260629,0.0,8,49,-8.390809436691317,-11.887969441307773,3.4971600046164557,0.04180542542814536,1,0.11890081669823742,0.6380116238179213,0.3125,1.4945957525582187,194.60882194768476,0.41243929560802706,0.10310982390200676,0.125,0.0,0.25,0.5,0.0,0.375,0.9164415999075572,0.24267578125,0.9931080132736114,1.3413587604343584,1.3413587604343584,174.65608859822376,174.65608859822376,0.5139163896875905,0.5139163896875905,0.12847909742189761,0.12847909742189761,0.125,0.125,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.5088319939095511,0.5088319939095511,0.3265002642451975,0.3265002642451975,0.7706003660415444,0.7706003660415444
C,20260629,0.0,16,0,-5.1487852312528855,-7.23632407711849,2.0875388458656046,0.007804880053942864,1,0.057377540960637276,0.7160777717340951,0.21875,16.775582132635005,2184.3205901868496,0.8011086515703979,0.20027716289259948,0.0,0.0,0.0,0.4375,0.0,0.25,9.16417920202366,0.62646484375,9.282909312096551,16.707709334914252,16.707709334914252,2175.4829863169603,2175.4829863169603,0.8642025683252244,0.8642025683252244,0.2160506420813061,0.2160506420813061,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.375,0.375,0.0625,0.0625,0.25,0.25,9.194252628103193,9.194252628103193,0.5679184739546144,0.5679184739546144,9.33135489714627,9.33135489714627
C,20260629,0.0,16,1,-7.46772428431432,-9.12462557372178,1.6569012894074593,0.02267758862870012,1,0.219036708531017,0.6515232626313241,0.34375,3.596833791173531,468.33773322572017,0.8195074217962397,0.20487685544905992,0.0625,0.0,0.1875,0.3125,0.125,0.25,0.8989376023128023,0.5634765625,1.1396508677962585,3.5872377950598597,3.5872377950598597,467.08825456508595,467.08825456508595,0.8040105577371109,0.8040105577371109,0.20100263943427774,0.20100263943427774,0.0625,0.0625,0.0,0.0,0.3125,0.3125,0.1875,0.1875,0.0625,0.0625,0.125,0.125,0.6897681626237468,0.6897681626237468,0.58447265625,0.58447265625,1.151435906955954,1.151435906955954
C,20260629,0.0,16,2,-5.271034271876676,-7.370482148530911,2.099447876654235,0.0170859736870263,1,0.2855950634652126,0.6680085768239079,0.21875,8.99163631391276,1170.7859783740573,0.897590470124125,0.22439761753103124,0.0625,0.0,0.0625,0.4375,0.0,0.25,1.776351991284173,0.697265625,2.093010335147874,8.970430555490942,8.970430555490942,1168.0248119128833,1168.0248119128833,0.862686680441544,0.862686680441544,0.215671670110386,0.215671670110386,0.25,0.25,0.0625,0.0625,0.3125,0.3125,0.3125,0.3125,0.0625,0.0625,0.125,0.125,1.7756881013055086,1.7756881013055086,0.5459302498625407,0.5459302498625407,2.2395773056698554,2.2395773056698554
C,20260629,0.0,16,3,-5.087598286986305,-6.462417933639067,1.374819646652762,-0.0005703203427411818,0,0.3117185129183945,0.7229873634055346,0.15625,13.352645752428451,1738.6257490141213,0.7969928729074884,0.1992482182268721,0.0,0.0,0.0625,0.375,0.0,0.3125,7.108857615385209,0.32470703125,7.1781903000850775,13.352349236372273,13.352645752428451,1738.58714015264,1738.6257490141213,0.9520689629279109,0.7969928729074884,0.23801724073197772,0.1992482182268721,0.0625,0.0,0.0,0.0,0.25,0.0625,0.3125,0.375,0.0625,0.0,0.1875,0.3125,7.272452557870353,7.108857615385209,0.49988690245398404,0.32470703125,7.370586292247005,7.1781903000850775
C,20260629,0.0,16,4,-6.159729024362247,-7.715037625388323,1.5553086010260762,0.014661878349569446,1,0.18593858926355644,0.6573556490415962,0.21875,13.923250240643782,1812.9232084171592,0.9299948368647006,0.23249870921617516,0.0,0.0,0.0625,0.3125,0.0625,0.25,1.4972800070390873,0.779296875,1.8136322493772505,13.8839432527206,13.8839432527206,1807.8051110313284,1807.8051110313284,1.0260043943018768,1.0260043943018768,0.2565010985754692,0.2565010985754692,0.0625,0.0625,0.0,0.0,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,1.231476586278737,1.231476586278737,0.89794921875,0.89794921875,1.844486025069732,1.844486025069732
C,20260629,0.0,16,5,-6.226650421842658,-6.79309262066302,0.5664421988203623,0.017379207776473726,1,0.19208659969273661,0.6854154609612848,0.25,9.301913174051474,1211.186611204619,0.9807585633677336,0.2451896408419334,0.0,0.0,0.0625,0.25,0.0,0.1875,2.328697582415771,0.7578125,2.3932338069811268,9.27492091157341,9.27492091157341,1207.6719936944546,1207.6719936944546,0.9674227233652062,0.9674227233652062,0.24185568084130155,0.24185568084130155,0.1875,0.1875,0.0625,0.0625,0.25,0.25,0.375,0.375,0.1875,0.1875,0.125,0.125,2.213342973079988,2.213342973079988,0.5149470233167888,0.5149470233167888,2.459504050035016,2.459504050035016
C,20260629,0.0,16,6,-6.5024468784491045,-9.215462145964821,2.7130152675157166,0.022542765313024016,1,0.0678399158333078,0.5749708128124472,0.3125,12.993906743871127,1691.91494060822,0.9591122481792167,0.23977806204480417,0.0,0.0,0.125,0.25,0.0625,0.125,0.8051775749772787,0.72119140625,1.5899379669661693,12.978807366474108,12.978807366474108,1689.948875842983,1689.948875842983,0.9333415537142438,0.9333415537142438,0.23333538842856094,0.23333538842856094,0.0625,0.0625,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.7166452510894088,0.7166452510894088,0.5935191985000792,0.5935191985000792,1.6510780942173302,1.6510780942173302
C,20260629,0.0,16,7,-5.730708614107475,-6.892986282303438,1.162277668195963,0.03454189976627031,1,0.1533778640594378,0.6463369313240845,0.4375,9.809588429900517,1277.2901601432966,0.8746482959723519,0.21866207399308799,0.0625,0.0,0.1875,0.375,0.0625,0.25,1.3376064104377328,0.5849609375,1.404742527688231,9.799947616781093,9.799947616781093,1276.0348459350382,1276.0348459350382,0.9871471347256666,0.9871471347256666,0.24678678368141665,0.24678678368141665,0.1875,0.1875,0.0,0.0,0.3125,0.3125,0.3125,0.3125,0.1875,0.1875,0.1875,0.1875,0.8286975824157692,0.8286975824157692,0.8419694658816059,0.8419694658816059,1.179197125582196,1.179197125582196
C,20260629,0.0,16,8,-5.80090613580632,-6.596554917251767,0.7956487814454469,0.03551854152052003,1,0.026894065682278444,0.6945073578013956,0.25,17.119325113237753,2229.078790786166,0.8683064089815228,0.2170766022453807,0.0,0.0,0.0625,0.25,0.0,0.1875,8.276351991284173,0.66650390625,8.309900804091024,17.1917318747485,17.1917318747485,2238.5067545245442,2238.5067545245442,0.9404101115448018,0.9404101115448018,0.23510252788620045,0.23510252788620045,0.125,0.125,0.0625,0.0625,0.1875,0.1875,0.375,0.375,0.1875,0.1875,0.1875,0.1875,8.370059286304244,8.370059286304244,0.38948982380704056,0.38948982380704056,8.60145819071051,8.60145819071051
C,20260629,0.0,16,9,-5.36338610731209,-6.852844186868551,1.489458079556461,0.027090113147680894,1,0.08626462392824957,0.6762039295739205,0.25,7.486595513141956,974.8171241070256,0.9940550641786408,0.2485137660446602,0.0,0.0,0.0625,0.3125,0.0,0.1875,4.776351991284173,0.76025390625,4.794964465661897,7.501074248584689,7.501074248584689,976.702376117798,976.702376117798,1.0418018799951616,1.0418018799951616,0.2604504699987904,0.2604504699987904,0.0625,0.0625,0.0,0.0,0.3125,0.3125,0.25,0.25,0.1875,0.1875,0.125,0.125,4.78652015569555,4.78652015569555,0.6371637522424758,0.6371637522424758,4.98996632477896,4.98996632477896
C,20260629,0.0,16,10,-5.5144764360786445,-7.158903288972497,1.6444268528938526,0.016956288050575585,1,0.11917380311316698,0.6687766919802302,0.28125,15.347592309624478,1998.3844153156874,1.0147574607572973,0.25368936518932433,0.0,0.0,0.125,0.25,0.0625,0.1875,4.742067202532783,0.818359375,4.817051201684661,15.318847404714608,15.318847404714608,1994.6415891555482,1994.6415891555482,1.1058622417776762,1.1058622417776762,0.27646556044441906,0.27646556044441906,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.125,0.125,0.125,0.125,0.125,0.125,4.179515560827918,4.179515560827918,0.6130570473251238,0.6130570473251238,4.502389453722285,4.502389453722285
C,20260629,0.0,16,11,-4.95033789167603,-6.179993409055763,1.229655517379733,0.017289819234826698,1,0.07670145675324487,0.6203018374035267,0.28125,11.23069241029761,1462.3297409241682,0.7830024138616817,0.19575060346542042,0.0,0.0,0.0625,0.4375,0.0,0.1875,2.832812796841613,0.2861328125,2.8724032511246493,11.237396877546423,11.237396877546423,1463.202718430524,1463.202718430524,0.8371223192286588,0.8371223192286588,0.2092805798071647,0.2092805798071647,0.125,0.125,0.0,0.0,0.125,0.125,0.3125,0.3125,0.125,0.125,0.0625,0.0625,3.0081485379843986,3.0081485379843986,0.5652515282557662,0.5652515282557662,3.12611398820671,3.12611398820671
C,20260629,0.0,16,12,-6.84777151537455,-7.517430815064844,0.6696592996902941,-0.008815825878017047,0,0.2006179467602628,0.6163159253559599,0.28125,7.2709014532625496,946.7319600602278,0.9500391362310481,0.23750978405776202,0.0,0.0,0.0,0.3125,0.0,0.1875,1.4972800070390873,0.654296875,1.7016705518582893,7.1970566341812185,7.2709014532625496,937.1167492423463,946.7319600602278,1.0482929955308153,0.9500391362310481,0.26207324888270384,0.23750978405776202,0.0625,0.0,0.0,0.0,0.125,0.0,0.25,0.3125,0.0,0.0,0.0625,0.1875,1.1217692534523345,1.4972800070390873,0.6482488855743829,0.654296875,1.7736270262742933,1.7016705518582893
C,20260629,0.0,16,13,-6.385095375808767,-7.00142260660493,0.6163272307961627,0.033765109589457776,1,0.17757149689938423,0.6548528404774415,0.21875,11.474845549123073,1494.1205142087335,0.9161414932284078,0.22903537330710194,0.0,0.0,0.0,0.3125,0.0,0.3125,2.256000010063872,0.71484375,2.68245565110285,11.491562966192584,11.491562966192584,1496.2972612229928,1496.2972612229928,1.0668252063617638,1.0668252063617638,0.26670630159044095,0.26670630159044095,0.0625,0.0625,0.0,0.0,0.125,0.125,0.25,0.25,0.0625,0.0625,0.0625,0.0625,2.512151381775145,2.512151381775145,0.7455965305692496,0.7455965305692496,2.9634022296926927,2.9634022296926927
C,20260629,0.0,16,14,-6.615381548947705,-6.385411173518245,-0.22997037542946064,-0.057318374653509196,0,0.2168824681592396,0.6261551359725586,0.1875,10.303918142864932,1341.656008185538,0.6528071510749545,0.16320178776873862,0.0,0.0,0.0,0.375,0.0,0.25,1.776351991284173,0.384765625,2.0492950217875006,10.345713052777336,10.303918142864932,1347.098053747049,1341.656008185538,0.6388402180710361,0.6528071510749545,0.15971005451775902,0.16320178776873862,0.125,0.0,0.0625,0.0,0.125,0.0,0.375,0.375,0.125,0.0,0.25,0.25,1.276351991284173,1.776351991284173,0.42295913110488836,0.384765625,1.706237060949932,2.0492950217875006
C,20260629,0.0,16,15,-5.902502915325706,-6.328010817056738,0.4255079017310317,0.01677019235904026,1,0.09517045327200022,0.7149376303094321,0.15625,10.28156918612543,1338.745987776749,0.744719312839152,0.186179828209788,0.0625,0.0,0.0625,0.375,0.0,0.25,6.164160003350849,0.6806640625,6.2149921635427186,10.254053108171979,10.254053108171979,1335.1631651265598,1335.1631651265598,0.8034673947998158,0.8034673947998158,0.20086684869995394,0.20086684869995394,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,6.110757404499569,6.110757404499569,0.6942886428708033,0.6942886428708033,6.151686917257945,6.151686917257945
C,20260629,0.0,16,16,-6.462574862721691,-8.161205591051953,1.6986307283302624,0.02138483118321849,1,0.036179885777494744,0.7524994171064953,0.28125,7.2437310718110055,943.1941499753914,0.9618100492523162,0.24045251231307904,0.0625,0.0,0.0625,0.375,0.0625,0.1875,1.411020826300959,0.80078125,2.075973285930038,7.301718610721069,7.301718610721069,950.7446107709726,950.7446107709726,0.9565451322362735,0.9565451322362735,0.23913628305906837,0.23913628305906837,0.1875,0.1875,0.125,0.125,0.3125,0.3125,0.25,0.25,0.125,0.125,0.1875,0.1875,1.3256320220883957,1.3256320220883957,0.8831900870631868,0.8831900870631868,1.936347592476979,1.936347592476979
C,20260629,0.0,16,17,-5.731367541069208,-7.150285636777895,1.4189180957086869,0.012441171356896874,1,0.5010328145803429,0.764949370927362,0.125,14.777312485762423,1924.1292299169822,0.9390630090493141,0.23476575226232851,0.0,0.0,0.0,0.25,0.0,0.0625,9.32966401704471,0.74267578125,9.367471655101205,14.83718790233781,14.83718790233781,1931.9255081169024,1931.9255081169024,0.9427893182412366,0.9427893182412366,0.23569732956030914,0.23569732956030914,0.0,0.0,0.0,0.0,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.0625,0.0625,9.445710657973578,9.445710657973578,0.7379146351476118,0.7379146351476118,9.476253249824518,9.476253249824518
C,20260629,0.0,16,18,-6.603312598291849,-6.488334694530058,-0.1149779037617904,-0.011715934884823975,0,0.2253921224229663,0.6939926792801339,0.28125,13.431761217724528,1748.9272418912146,1.0498227991715265,0.26245569979288164,0.0,0.0,0.0,0.3125,0.0,0.1875,2.9000512884231284,0.74853515625,3.516385254505561,13.45158512376861,13.431761217724528,1751.508479657371,1748.9272418912146,1.0393932986519807,1.0498227991715265,0.2598483246629952,0.26245569979288164,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.25,0.3125,0.0625,0.0,0.125,0.1875,3.0255397592296127,2.9000512884231284,0.774372995296619,0.74853515625,3.561878502309482,3.516385254505561
C,20260629,0.0,16,19,-5.241676023174604,-7.425703561399719,2.1840275382251155,0.02364924159649745,1,0.21794514301138498,0.6260465312026104,0.4375,12.503452706355455,1628.0537378067,0.7737364913550038,0.19343412283875094,0.0,0.0,0.0,0.375,0.0,0.1875,1.7457087682851125,0.681640625,1.9197801833259542,12.499108472259884,12.499108472259884,1627.488082325506,1627.488082325506,0.8296829627275343,0.8296829627275343,0.20742074068188357,0.20742074068188357,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.0625,0.0625,1.8522365885625618,1.8522365885625618,0.60400390625,0.60400390625,2.071497487183843,2.071497487183843
C,20260629,0.0,16,20,-6.409541442894384,-8.305846593990285,1.896305151095901,0.02782267408859662,1,0.15394638580507314,0.6990025919809857,0.28125,14.49575494086799,1887.4680912588528,0.9905045120178854,0.24762612800447134,0.0,0.0,0.0625,0.1875,0.0625,0.125,1.8333055827970388,0.77685546875,1.9064282580154313,14.475188442982498,14.475188442982498,1884.7901618466797,1884.7901618466797,1.0331052594938677,1.0331052594938677,0.2582763148734669,0.2582763148734669,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.1875,0.1875,1.8316543792498112,1.8316543792498112,0.8530567025981435,0.8530567025981435,2.1603283995629345,2.1603283995629345
C,20260629,0.0,16,21,-5.345623902130807,-6.663448044898496,1.317824142767689,0.012135690289917456,1,0.09402780748511712,0.7206877356034551,0.25,14.761391076524998,1922.0561297558593,0.7852626747388498,0.19631566868471245,0.0625,0.0,0.125,0.375,0.0,0.125,2.00049278595543,0.50830078125,2.017711331724846,14.799221817173079,14.799221817173079,1926.9820074444115,1926.9820074444115,0.838146955106513,0.838146955106513,0.20953673877662826,0.20953673877662826,0.1875,0.1875,0.0625,0.0625,0.3125,0.3125,0.375,0.375,0.125,0.125,0.1875,0.1875,1.9433919709990732,1.9433919709990732,0.37991149621608855,0.37991149621608855,2.1097010409027654,2.1097010409027654
C,20260629,0.0,16,22,-5.683530767409196,-6.517631589818138,0.8341008224089421,0.00820326854281328,1,0.07825673595443952,0.7078811975638184,0.15625,14.424773684893518,1878.2257402205103,1.3062064186382396,0.3265516046595599,0.0,0.0,0.0,0.25,0.0,0.1875,3.833888010572996,0.953125,3.922439608470264,14.383063768972132,14.383063768972132,1872.7947615849132,1872.7947615849132,1.2392292314444224,1.2392292314444224,0.3098073078611056,0.3098073078611056,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.25,0.25,0.0625,0.0625,0.1875,0.1875,3.669479116652774,3.669479116652774,1.3132208495135043,1.3132208495135043,3.73175637583601,3.73175637583601
C,20260629,0.0,16,23,-6.255382147557547,-7.649193569991936,1.3938114224343892,0.033738735857556545,1,0.19518748472684727,0.6788351216069679,0.21875,12.475365923152545,1624.3966045771544,0.9529414391032476,0.2382353597758119,0.0,0.0,0.0,0.375,0.0,0.1875,2.087046386295697,0.77099609375,2.1643806698833994,12.518438062934875,12.518438062934875,1630.004956111312,1630.004956111312,0.891902707409858,0.891902707409858,0.2229756768524645,0.2229756768524645,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.125,0.125,0.1875,0.1875,2.0822607711529093,2.0822607711529093,0.49158228064873444,0.49158228064873444,2.1264577171978756,2.1264577171978756
C,20260629,0.0,16,24,-6.35395229273299,-6.7860683886113,0.43211609587830946,0.006116960063600296,1,0.06957327738881088,0.61172494846477,0.25,10.17262815943386,1324.560958259617,0.9546424480490567,0.23866061201226418,0.0,0.0,0.0625,0.25,0.0,0.1875,4.9327167769370135,0.80517578125,4.9333434108631415,10.166772640631438,10.166772640631438,1323.7985209155518,1323.7985209155518,1.0129061454329222,1.0129061454329222,0.25322653635823056,0.25322653635823056,0.0,0.0,0.0,0.0,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.0625,0.0625,4.916976615661749,4.916976615661749,0.8376525354078699,0.8376525354078699,4.926601640619447,4.926601640619447
C,20260629,0.0,16,25,-7.163769488371377,-9.08168369743582,1.9179142090644419,0.005778232669238381,1,0.10229609924190548,0.6312330992581703,0.25,6.033688403490592,785.6365108711709,1.0036483611527214,0.25091209028818034,0.0625,0.0,0.125,0.375,0.0625,0.3125,1.1687680037321184,0.7998046875,1.4187324262963212,5.918892523823245,5.918892523823245,770.6891307061517,770.6891307061517,1.0864026024517774,1.0864026024517774,0.27160065061294436,0.27160065061294436,0.25,0.25,0.0,0.0,0.375,0.375,0.375,0.375,0.375,0.375,0.125,0.125,0.6700352004263519,0.6700352004263519,0.8780078735186596,0.8780078735186596,1.4081853211929198,1.4081853211929198
C,20260629,0.0,16,26,-4.959703419669552,-6.0979931350730485,1.1382897154034968,0.021716187032774004,1,0.11079869776670405,0.6954328520078472,0.1875,13.920208728954236,1812.5271782492496,1.2071377605369338,0.30178444013423344,0.0,0.0,0.0,0.1875,0.0,0.125,9.694822425022721,1.05224609375,9.865418387317042,13.958453399056484,13.958453399056484,1817.5069530021465,1817.5069530021465,1.1552374193859118,1.1552374193859118,0.28880935484647796,0.28880935484647796,0.0625,0.0625,0.0,0.0,0.1875,0.1875,0.0625,0.0625,0.0625,0.0625,0.0,0.0,9.492321802489247,9.492321802489247,1.2416227350089675,1.2416227350089675,9.637148133584759,9.637148133584759
C,20260629,0.0,16,27,-5.208081430416018,-7.195432173226376,1.9873507428103574,-0.00327333481975145,0,0.22197844886574933,0.6898560770644669,0.1875,13.761869758954019,1791.9101248638046,1.0469048908578154,0.26172622271445384,0.0,0.0,0.0625,0.3125,0.0625,0.125,10.5870463862957,0.83056640625,10.667441080765421,13.596807275979288,13.761869758954019,1770.417614059803,1791.9101248638046,1.05811063343179,1.0469048908578154,0.2645276583579475,0.26172622271445384,0.0625,0.0,0.0,0.0,0.125,0.0625,0.1875,0.3125,0.0625,0.0625,0.0625,0.125,10.596244084817808,10.5870463862957,1.0632788539408042,0.83056640625,10.654620320212281,10.667441080765421
C,20260629,0.0,16,28,-6.955870096602412,-7.626939244210557,0.6710691476081445,0.011194409673297268,1,0.05209494006926463,0.7284839838343229,0.21875,9.772246792507074,1272.4279677743586,0.8279103774734342,0.20697759436835855,0.0,0.0,0.0625,0.375,0.0,0.125,1.7457087682851125,0.431640625,1.8047982736766086,9.842013083333185,9.842013083333185,1281.5121202256753,1281.5121202256753,0.8461809905376532,0.8461809905376532,0.2115452476344133,0.2115452476344133,0.1875,0.1875,0.0,0.0,0.3125,0.3125,0.3125,0.3125,0.25,0.25,0.125,0.125,1.670714874039497,1.670714874039497,0.5605560479009615,0.5605560479009615,1.8633011638903865,1.8633011638903865
C,20260629,0.0,16,29,-7.09269338737562,-5.953128447801316,-1.1395649395743046,-0.025625626096465404,0,0.19053766696155133,0.6046265828612132,0.4375,9.708951856368193,1264.1864396312753,0.8743179933126024,0.2185794983281506,0.0,0.0,0.0625,0.375,0.0625,0.1875,1.1134656157664757,0.41015625,1.3470875918192309,9.730147419751265,9.708951856368193,1266.946278613446,1264.1864396312753,0.8024393389824291,0.8743179933126024,0.20060983474560729,0.2185794983281506,0.0625,0.0,0.0625,0.0,0.1875,0.0625,0.1875,0.375,0.0625,0.0625,0.0625,0.1875,1.000921572791411,1.1134656157664757,0.48500884835785985,0.41015625,1.2074196427254273,1.3470875918192309
C,20260629,0.0,16,30,-6.216274432035405,-7.297486700658332,1.0812122686229273,0.018467513364288923,1,0.15632843085719011,0.7292262990073493,0.3125,11.169997073894692,1454.426702330038,0.8905294935985058,0.22263237339962644,0.0,0.0,0.0625,0.25,0.0625,0.25,1.5491584215633407,0.72265625,1.8456766518025445,11.243092171769355,11.243092171769355,1463.9442931991348,1463.9442931991348,0.8929934084391984,0.8929934084391984,0.2232483521097996,0.2232483521097996,0.0625,0.0625,0.0,0.0,0.125,0.125,0.25,0.25,0.0625,0.0625,0.1875,0.1875,1.0527999873156644,1.0527999873156644,0.8022245254064193,0.8022245254064193,1.5481737147580006,1.5481737147580006
C,20260629,0.0,16,31,-6.051936225274201,-7.100063524621052,1.0481272993468513,0.010970220103304118,1,0.32479250674661314,0.7401882745185153,0.21875,15.920560994046838,2072.9897127665154,0.7692908671634459,0.19232271679086146,0.0,0.0,0.0625,0.25,0.0,0.1875,4.7847295890096575,0.3935546875,4.857884571938335,15.954385926343736,15.954385926343736,2077.3940008260074,2077.3940008260074,0.8413428369618605,0.8413428369618605,0.21033570924046513,0.21033570924046513,0.125,0.125,0.125,0.125,0.25,0.25,0.375,0.375,0.25,0.25,0.1875,0.1875,4.68246517452142,4.68246517452142,0.4563791920397948,0.4563791920397948,4.783465226001876,4.783465226001876
C,20260629,0.0,16,32,-7.011602924604958,-8.429224589110554,1.417621664505596,0.027278582305422183,1,0.15290422431572182,0.7291284498213014,0.375,10.52922225239158,1370.9924807801538,0.8674664091812961,0.21686660229532403,0.0,0.0,0.0,0.3125,0.0,0.0625,2.117689609294761,0.68994140625,2.1568595406124036,10.43739083440081,10.43739083440081,1359.035264895939,1359.035264895939,0.8113989105287454,0.8113989105287454,0.20284972763218634,0.20284972763218634,0.0625,0.0625,0.0,0.0,0.25,0.25,0.1875,0.1875,0.125,0.125,0.0625,0.0625,2.041537060436875,2.041537060436875,0.7001953125,0.7001953125,2.336533058462768,2.336533058462768
C,20260629,0.0,16,33,-6.197882050665038,-7.363583197185797,1.1657011465207585,0.013633905643790023,1,0.2356556783305268,0.6231675243897984,0.40625,7.197576252341874,937.1844078570149,0.8240533454858125,0.20601333637145314,0.0625,0.0,0.125,0.375,0.125,0.1875,0.9186431907437542,0.6298828125,1.2176382336215348,7.118086231618119,7.118086231618119,926.8341447419426,926.8341447419426,0.882399286220934,0.882399286220934,0.2205998215552335,0.2205998215552335,0.125,0.125,0.0,0.0,0.25,0.25,0.25,0.25,0.0625,0.0625,0.0,0.0,0.49707079384145203,0.49707079384145203,0.5070972498170452,0.5070972498170452,0.8059912451247,0.8059912451247
C,20260629,0.0,16,34,-5.903736918448683,-6.58316801167933,0.6794310932306473,0.006126527291988537,1,0.15320197492691748,0.7060606043118101,0.28125,9.791774014336907,1274.9705747834514,0.671100391714783,0.16777509792869574,0.0,0.0,0.125,0.5,0.0,0.3125,1.39389440442028,0.2548828125,1.3948136027517712,9.807917738079876,9.807917738079876,1277.0726221458174,1277.0726221458174,0.6983827295901973,0.6983827295901973,0.17459568239754933,0.17459568239754933,0.3125,0.3125,0.0,0.0,0.375,0.375,0.5625,0.5625,0.25,0.25,0.25,0.25,0.8938944044202799,0.8938944044202799,0.20505148439032128,0.20505148439032128,0.9214758083415572,0.9214758083415572
C,20260629,0.0,16,35,-5.462951280164848,-6.573667465113743,1.1107161849488945,0.019251816516972442,1,0.14879361178649336,0.7156341023716768,0.25,11.92408566717736,1552.6153212470522,1.055500847182302,0.2638752117955755,0.0,0.0,0.0,0.3125,0.0,0.1875,3.5575296017923406,0.87548828125,3.6220119335420042,11.88605309646981,11.88605309646981,1547.66316360284,1547.66316360284,1.0930441930318937,1.0930441930318937,0.2732610482579734,0.2732610482579734,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.25,0.25,0.0625,0.0625,0.125,0.125,3.240103320535305,3.240103320535305,1.0135200926891061,1.0135200926891061,3.2536309164152577,3.2536309164152577
